VOICE_OUT_CALLS,VOICE_OUT_MINS,SMS_OUT_CALLS,OUT_CALLS_ROAMING,GPRS_TRAFFIC,MMS_OUT_CALLS,INTERNET_CALLS,TENURE_START,TENURE_RENEWAL,OUT_COMMUNITY,ARPU
146.641016,14684.00219,0.306394,0,101.587335,0,0.586706,36.923362,14.177949,48.485675,42.7123
64.264266,3915.516602,1.653241,0,0,0,0,35.37434,35.862049,16.954217,53.735011
63.888023,2656.758301,1.414615,0,0,0,0,14.141831,14.639553,17.746857,22.448664
121.910215,16002.75098,19.383468,0.158985,0,0,0,29.673549,9.738409,29.610203,49.224629
93.564394,6745.465734,50.757847,0,0,0,0,72.176625,78.285324,23.110229,180.861927
125.343434,6815.561853,0.4972,0,0,0,0,22.941558,22.810828,32.871821,33.946945
46.219166,1920.967126,1.157585,0,0,0,0,34.820949,7.749208,12.262221,14.908921
20.731979,1009.687166,3.113614,6.331698,0,0,0,13.28204,14.392708,9.499742,22.394056
136.519966,9537.928662,24.712395,0,91.425463,0.945045,0.56046,14.983848,13.856841,14.925143,42.450847
50.248799,3344.972405,2.619858,0,0,0,0,62.736122,19.233865,19.665237,32.97805
93.886255,4695.983839,10.861883,0,0,0,0,19.647709,19.043988,34.097666,23.858321
127.23521,7131.256235,4.063374,0.151241,0,0,0,74.225091,77.906073,35.311585,32.413297
564.985442,23493.03248,108.592782,0,0,0,0,44.71638,9.06336,122.496189,105.377491
46.06713,5289.999395,0.488491,0,0,0,0,14.143336,14.597541,25.374294,21.172169
313.808546,44329.4334,68.048516,0,0,0,0,49.00098,25.449332,46.206539,132.916225
88.737941,4670.136074,2.022712,0,0,0,0,28.190175,30.344867,19.222826,25.870299
46.467585,4422.346022,11.775753,0,0,0,0,25.106893,26.817611,20.749917,20.183585
61.325999,4540.443473,2.293614,0,0.95896,0,0.015078,19.946117,18.562448,13.265999,22.583133
65.123562,5062.029179,0.488849,0,0,0,0,46.889443,51.028537,24.072117,37.306934
74.879197,4117.494642,5.782386,0,0,0,0,13.821383,14.100558,29.027263,29.433262
133.77981,7337.192498,0.154681,0,0,0.152736,0,6.796345,7.394051,34.137802,30.431661
84.260118,6179.920805,1.077654,0,0,0,0,77.153478,16.933987,33.986851,26.091052
54.948337,4978.737152,5.007241,0.157989,0,0,0,12.539434,11.782704,18.132564,32.76275
44.535837,2436.345175,29.485767,5.93374,0,0,0,70.415434,21.066903,22.775879,29.97592
112.932424,8909.729636,9.443731,0,0,0,0,25.456481,26.161033,23.996885,50.468621
68.564722,4213.551783,5.239736,0,0,0,0,74.903303,16.924363,26.752501,39.28288
135.202921,17592.94158,0.316779,0,0,0,0,49.132434,14.540633,35.758182,103.088667
162.890984,12238.92719,72.690337,47.074637,0,0,0,25.682919,27.043174,36.091568,60.534363
78.10624,7057.832859,19.412033,0,0,0,0,17.283206,17.635908,32.188012,40.852773
146.740263,7529.304045,9.316692,0,344.937,0,2.023664,8.818795,8.512544,44.306178,37.32947
169.766136,17127.6777,100.080354,0,0,2.006592,0,10.205818,9.864494,36.236766,100.327511
162.679358,15092.5545,20.217695,0,0,0,0,12.064757,11.285656,23.234935,70.079218
292.423015,19058.80474,121.042091,72.582435,0,0,0,73.48789,37.232801,92.511504,134.836879
44.633866,2360.147068,8.266959,0,0,0,0,34.045954,31.975702,17.808119,24.866506
109.654144,12829.01424,70.967001,0,0.501568,1.840266,0.002503,11.233973,11.860534,34.109848,54.585343
8.818042,260.583294,0,0,0,0,0,21.550939,21.055346,2.277505,9.706564
61.298243,4413.278508,0.307198,0.942891,0,0,0,47.122745,50.334582,15.493361,26.114717
55.838677,6809.445138,1.803667,0,6.015759,2.068083,0.103419,10.199076,10.543716,9.142458,21.098936
135.705994,11707.08489,102.468966,0,1213.712496,3.133896,4.77498,9.830359,9.855972,29.458133,96.154825
44.700563,4170.237682,2.931886,0,0,0,0,46.078957,46.239656,16.267603,36.209122
95.069347,6038.735452,6.285434,6.8233,0,0,0,8.018004,8.632466,15.039206,79.025549
232.82696,14942.49204,152.913241,0,0,0,0,77.847746,13.838325,64.579651,108.75512
190.664195,12634.29143,2.326309,0,0,0,0,50.209621,49.191759,34.443593,33.995181
363.04647,28139.41315,137.533495,0,0.650755,2.125708,0.00136,10.976932,11.381283,56.067225,158.125027
244.366666,24802.46741,184.271539,0,462.426796,4.589681,0.958594,11.988505,11.657963,50.408465,136.945307
53.056236,4261.087807,4.128129,0,0,0,0,10.071974,9.794513,16.117168,21.462515
195.318385,10380.65522,126.044562,0,0,0,0,8.441327,9.057475,48.617187,75.560966
112.025914,5546.536146,24.106816,0,0,0,0,49.874941,49.551575,40.933227,54.465551
227.645761,26742.71942,1.822625,0,0,0,0,71.609823,21.993559,32.359333,122.979978
66.074874,11148.64961,0,0,0,0,0,15.614654,15.169468,28.833855,79.295467
287.538563,23151.61502,0.324413,0,0,0,0,10.816782,11.575562,49.802465,85.444448
22.798091,1977.760583,0,0,0,0,0,74.815668,12.380086,11.818279,41.301429
55.504132,5861.466457,15.394257,0.657887,0,0.330086,0,72.819505,73.550393,25.667189,27.170504
266.541673,37997.53834,108.9789,0,0,0,0,70.848085,11.17413,68.805742,151.319038
40.115241,3552.845883,14.940996,0,1512.70479,0,25.385242,15.878537,15.882837,13.969137,48.776163
29.064398,1753.034419,0,0,0,0,0,71.069345,18.603707,12.824874,12.694541
117.215075,5194.510479,4.841271,0,0,0,0,13.474779,13.36828,31.883656,23.676689
122.204208,7516.334737,50.472531,12.254055,0,0,0,16.014566,15.592411,30.265382,63.316131
114.435137,21452.28893,14.425017,39.040137,0,0,0,47.157064,24.932055,29.380609,154.925398
252.928715,13342.7468,0.158704,0,0,0,0,25.381965,9.817656,54.584792,59.263061
68.608482,4087.159173,20.560381,0,0,0,0,13.022812,12.093502,25.266924,26.948592
85.592965,7707.549878,9.407957,0,0,0.326409,0,18.317931,17.431032,18.416646,43.18533
61.61848,4145.930173,0.755669,0,0,0,0,32.648926,34.542388,17.629144,19.748927
26.257199,1562.226784,0,0,0,0,0,38.679512,40.097455,13.250258,15.398732
89.108837,6188.534509,10.234122,0.162805,0,0,0,54.64375,33.686107,29.437228,31.335594
133.431928,10352.39445,142.592494,48.04432,255.689809,2.034497,0.990201,77.478396,10.289421,50.048295,88.577149
75.436658,4212.769247,0,0,0,0,0,14.700519,14.282885,25.031884,20.362557
165.479445,7688.761876,0.309621,0,0,0,0,18.074048,17.926962,39.49728,40.775391
163.72298,10956.78608,119.993093,0,0,0,0,22.372876,10.477751,49.337751,60.493299
15.824503,1586.950801,0,0,0,0,0,29.719395,29.073373,8.149362,14.802851
104.383973,6711.323144,39.010113,0,0,0,0,9.734501,10.389186,31.07448,42.913403
75.102452,6188.785742,0,0,0,0,0,74.095684,71.539494,32.560808,43.84151
53.805129,4312.309017,5.178111,0,0,0,0,75.434068,70.347241,12.570282,18.622386
157.452106,14331.09888,7.838227,0,9.920233,0.151823,0.054513,70.380248,72.293951,37.323894,78.69033
186.417127,5636.436459,2.60505,0,0,0,0,13.793736,13.339718,31.320838,30.150411
237.554759,15705.01519,264.336088,128.100409,5.984182,0.163396,0.014445,55.429098,8.997246,35.300728,95.679115
78.567201,6188.222825,6.930484,0,0,0,0,73.743328,16.406195,24.79056,16.582528
78.129641,5321.377214,0,0,0,0,0,69.676997,31.394733,15.369132,47.774246
108.940291,4679.922646,0.812987,0,0,0,0,29.593682,9.637669,39.052009,36.471742
163.686976,6047.831311,87.477048,0,0,0,0,22.51481,10.617047,23.413379,40.419524
187.369419,11296.99751,1.3093,0,0,0,0,10.178858,10.069834,35.147032,34.988685
152.531208,9572.344393,3.251447,0,0,0,0,54.525545,18.247816,31.599275,75.824763
60.889565,5176.919794,8.062258,0,0,0,0,21.236585,19.444933,14.701409,38.474173
75.209749,6435.375028,23.534214,0,0,0,0,16.182609,15.70175,19.58154,34.669555
78.235844,6405.99796,13.369858,0,0,0,0,9.418913,9.852789,24.825713,68.687168
44.977254,3813.232716,0.158531,0,13.859066,0,0.28391,10.740768,10.012125,21.472802,18.892332
39.104835,3294.45329,0,0,0,0,0,52.168277,17.856954,12.785262,21.311186
208.558311,38850.35425,77.828046,0,0,0,0,8.264886,8.00602,43.658108,124.740173
65.443957,7653.336328,31.393797,0,0,0,0,47.882011,48.032292,24.151697,40.020759
75.26927,3271.626026,0.457555,0,4.735676,0,0.059439,8.919986,9.551766,21.409875,32.013408
266.427344,23473.00239,3.912655,10.927229,3.852301,0,0.012457,42.988265,7.095934,64.278366,104.553945
43.893959,3313.727515,37.168318,0,0,0,0,30.157223,30.385281,15.154712,25.9282
77.956555,5277.365979,1.376611,0,0,0,0,73.338863,39.814355,21.227403,41.446862
131.571499,8464.833271,34.907101,0,0,1.446828,0,19.219115,7.061641,50.499384,47.649611
38.770005,8838.517949,0.759955,5.563595,0,0,0,33.332403,32.248573,14.613706,69.212374
28.491862,1298.887601,0,0,0,0,0,73.866862,71.077192,11.503013,14.08518
21.058755,1372.872701,1.378752,3.075475,0,0,0,32.932594,15.429488,7.560237,20.148181
214.637554,14003.13485,6.48945,0,0,0.161693,0,36.047589,6.645655,66.036703,95.024468
55.813082,1838.191902,0,0,0,0,0,74.617212,71.724566,28.833742,16.691429
166.725031,12857.95543,3.386763,0,17.113787,2.288387,0.093003,26.698094,9.464945,52.668125,46.796615
197.553137,16194.03246,29.012475,0,18.88657,0.303532,0.085246,11.426684,10.697024,30.646254,53.607588
63.251226,3102.999405,16.514913,19.16279,0,0,0,53.02211,8.942685,23.442745,30.587936
89.24703,8158.327927,18.366848,0,0,0,0,10.965646,10.821397,33.239446,62.060125
82.341835,3375.590617,0.47908,0,0.767995,0,0.009381,8.46239,7.745705,18.574632,21.058151
89.433872,3907.215654,0.306218,0,0,0,0,7.711727,7.519881,26.392794,28.010798
48.655478,2393.911299,0,0,0,0,0,18.15706,17.736576,23.277013,29.294467
233.992053,14981.83458,6.650656,29.371858,108.951955,0.162513,0.477536,69.411155,10.15332,74.078983,76.6541
23.559643,3865.592974,0,0,0,0,0,11.318355,12.144566,7.871505,27.674995
245.359654,12578.71228,116.183798,0,6.014233,2.06995,0.01644,33.374147,8.502007,89.303095,81.796842
106.872776,7102.372388,0,0,0,0,0,72.655565,57.190955,34.18818,39.941004
157.006837,7576.696531,11.682827,0,0.440254,1.310395,0.002329,24.838621,6.971592,30.259542,34.595673
152.772288,10353.11361,9.464872,0,0,0,0,52.034385,36.453083,35.127343,62.642741
34.447367,3465.686048,7.149458,0,0,0,0,26.66039,10.727213,18.593113,30.223283
51.831604,3669.958234,1.300472,0,0,0,0,69.158625,69.068801,20.605217,33.1282
153.228637,9551.386299,42.998474,0,0,0,0,34.941137,19.254156,32.115614,43.361118
42.030809,3456.745877,1.703154,6.725477,0,0,0,70.280233,7.231182,15.272888,50.992401
98.66689,3479.954241,8.334308,0,0,0,0,73.961762,74.463279,33.626638,23.348588
115.74329,8140.548114,10.639772,9.824994,0,0,0,69.082222,23.661827,43.247019,54.53234
20.574037,2725.919133,4.455845,14.482774,0,0,0,64.834477,10.202947,6.830725,74.694783
18.536386,1240.068652,0,0,0,0,0,64.84323,67.835309,10.198358,13.447801
29.697699,945.854564,0.482751,0,0,0.324497,0,56.349878,51.418558,9.520759,15.579864
82.814834,8139.107269,32.210842,0,0,0,0,52.17051,10.074067,23.547771,69.967251
12.811514,651.381046,0,0,0,0,0,47.462203,46.76654,7.124486,15.584969
224.931597,14120.50979,197.848842,68.2311,1644.232427,2.336328,4.199752,30.480708,9.578618,61.744652,153.648948
83.022387,7701.88784,61.385136,0,0,0.311108,0,23.084962,7.690396,30.949789,49.131142
86.907929,5939.205731,34.28478,0,0,7.443151,0,70.889307,8.534597,28.354822,47.735033
124.090561,7523.753083,0.327007,0,18.794793,0.31967,0.129901,8.344153,7.833923,37.426287,34.81381
39.638153,2947.860592,73.257991,0,8.217849,0.459157,0.069765,7.755962,7.82528,17.897915,46.18734
130.26077,9261.736526,51.443036,0,0,0,0,26.675593,29.224467,29.049162,38.43924
45.863463,3127.794337,20.900652,16.959501,0,0,0,24.609908,24.05895,8.031949,30.817703
47.522823,4256.773176,0,0,0,0,0,26.93441,29.134158,14.465637,27.380317
39.561483,2703.911147,0,0,0,0,0,9.215902,8.734255,17.219825,25.082108
42.963524,6553.714011,3.459311,0,0,0,0,19.092825,18.257438,15.917416,22.41506
119.260089,11879.64708,66.296584,0,0,0,0,35.35099,16.459506,38.206628,60.271513
139.50132,6867.124117,1.378721,0,0,0.638028,0,53.252056,7.002028,49.557886,38.492427
64.47082,10036.87736,29.510063,0,0,0,0,75.25129,73.750884,25.449344,45.747572
12.987269,524.253633,10.479463,0,0,0,0,8.222096,8.214493,9.914646,21.453427
134.113031,7653.431104,4.568986,22.713885,0,0,0,48.782699,51.700171,33.51226,55.774882
80.724692,5653.321383,4.392938,3.848828,0,0,0,17.736862,17.892266,23.323216,32.106287
122.986685,21924.18559,12.22032,0,2.168614,0.64745,0.016045,7.725307,7.809612,32.883288,75.117808
112.054941,4931.539946,80.480979,0,3.095719,0,0.015752,30.384786,16.156582,26.91177,56.624727
73.767183,5477.864884,2.948919,0,0,0,0,22.661135,20.587504,15.045501,31.103456
109.067517,9326.477374,0.155056,0,0,0,0,74.726839,11.656631,32.715715,49.242882
50.584851,2360.014879,8.096154,0,9.950474,0.311683,0.145218,7.389033,7.707279,18.206843,19.605491
337.872583,96195.93007,95.869624,0,0,5.951067,0,22.95725,7.776651,34.235532,250.852414
27.220035,1368.124377,71.178586,0,0,0,0,14.517303,13.97379,17.287818,22.558109
216.054873,15685.1026,29.001761,19.466697,0.051442,0,0.000222,13.542672,14.082619,53.516452,56.800008
339.655778,24005.60738,77.998461,67.896095,368.863116,5.28,0.935323,73.676844,19.171972,63.916162,172.833892
19.943443,1259.947934,165.626162,0,0,0,0,45.345968,17.209903,17.535183,34.578662
75.772865,7756.141128,48.438589,6.285935,0,0,0,28.787936,28.327714,31.40775,68.45382
259.38848,8268.010193,0.457016,0,0,0,0,54.735141,12.012049,49.540645,54.472746
162.196347,10600.39474,0,0,0,0,0,72.828155,17.344594,45.581954,45.039389
65.026298,5641.833037,1.208874,10.558732,3.897939,0,0.053777,11.303775,11.114396,21.478108,35.211491
126.841247,15167.34825,0.153735,0,41.261567,2.634478,0.307005,9.49662,10.061485,17.303326,66.420784
48.030721,2818.248898,0.322738,0,0,0,0,72.541119,72.999118,16.027549,25.56999
153.149662,5316.177462,3.642845,0,0,0,0,14.071324,14.814169,55.045309,43.012818
216.51897,16088.74241,7.872776,0,0,0,0,20.253964,21.227863,63.237836,52.734437
147.86484,12242.30652,0.464446,0,0,0,0,43.718884,18.767036,44.667164,58.839094
103.556712,7738.71852,0.311519,0,0,0,0,24.103022,26.205043,32.241405,24.758973
358.465128,12422.62229,0,0,0,0,0,14.327756,14.389963,59.2517,78.119766
9.860634,1239.896977,0.771323,0,0,0,0,51.988395,51.009939,4.686554,13.586874
174.299196,12118.98503,2.080951,0,0,0,0,56.508602,20.304682,54.007044,42.569613
50.339725,1853.143768,98.374729,0,512.12742,3.070387,3.3879,13.70652,13.091688,25.950503,34.730989
67.077027,2397.453055,19.177601,0,116.317143,0.164969,1.208033,52.233469,52.410078,16.666756,24.413499
160.950875,15793.28561,0.794881,0,0,1.728299,0,8.969483,9.844123,32.187721,69.340637
48.072683,2001.447051,6.644771,0,0,0,0,74.897022,21.249388,12.997228,23.946833
25.987861,1544.392862,0,0,0,0,0,52.087854,51.758195,13.414652,19.961118
138.224042,9058.339523,66.998623,0,51.330443,0.826561,0.226088,8.578951,9.168562,28.721328,58.38676
91.839664,3164.703063,48.698094,0,64.306326,1.481967,0.429271,8.343159,9.089131,25.142417,34.028814
102.995946,7358.844866,1.546146,0,112.996726,0.301846,1.013923,10.25774,10.770313,17.255601,35.937837
29.724355,1678.967745,27.444969,0,22.454444,0,0.380668,49.648528,11.351153,22.341779,32.911388
114.162248,12281.6452,18.809347,21.931248,0,0,0,51.084168,47.007003,39.115421,61.966209
42.631342,4920.579342,1.832248,12.861839,0,0,0,71.354309,33.67071,16.584419,115.548686
281.949735,22530.17367,49.529669,15.069759,0,0,0,33.192977,33.291361,52.242452,142.662656
144.707523,9065.279295,106.701996,8.936948,0.006121,0,0.000021,29.906346,10.357188,32.10488,71.069613
83.199933,2827.602406,0.16271,0,0,0,0,50.95095,12.841871,28.28783,28.591672
75.596098,6540.025326,0.613044,0,0,0,0,12.752544,12.572047,13.661673,46.024945
104.907283,8456.435447,30.592521,0,0,0,0,18.865649,17.738829,28.686843,41.42146
85.123848,5075.529154,0.763987,0,0,0,0,31.06622,9.650515,32.138558,28.594947
131.28945,15210.37195,3.152928,0,16.512057,0.463196,0.114048,32.760584,8.295801,29.689401,80.258351
69.092546,4610.282577,9.850845,0,0.456693,0.305305,0.005307,40.341031,8.315787,22.930041,32.841062
289.801714,47511.81547,32.394278,0,0,0,0,24.537159,24.423203,55.850683,149.536969
295.922651,13560.72615,0.159546,0,0,0,0,49.806634,27.809021,37.634599,80.882939
66.259345,4650.262177,0.659462,0,0,0,0,14.941905,15.090657,15.339316,16.717764
119.737545,7372.672811,0,0,0,0,0,10.723735,11.141853,24.263525,29.362968
1.451748,55.884814,0,0,0,0,0,6.964797,7.372379,1.26343,10.376102
757.77552,83107.89408,171.829882,447.693165,0,0,0,36.336286,9.210028,93.462321,801.275936
12.71664,2329.352936,0.156451,0,0,0,0,23.11135,6.608481,6.636148,18.419067
24.509979,929.997283,0.631037,0,0,0,0,35.223886,35.001763,9.205221,8.912198
148.882566,6989.782425,0.453228,0,0,0,0,73.428766,15.26682,38.538786,39.429568
47.795407,2208.107396,4.472062,0,0,0,0,50.104141,8.427799,22.020247,22.993106
90.330752,6319.100604,3.287122,0,264.923796,3.78861,2.632491,52.944394,11.6423,28.497377,34.96592
133.577384,5832.792351,2.866381,3.197768,0,0,0,8.595311,8.94008,34.782352,73.661119
92.425239,4479.683397,7.027414,0,0,0,0,69.050954,20.994147,31.126732,40.617739
154.995222,14489.85566,237.853113,0,0,0,0,50.268977,10.954328,22.004202,158.407606
58.988421,4348.578664,0,0,0,0,0,9.826685,9.983606,24.850365,19.419138
131.057648,11693.99016,101.122895,0.978728,0,0,0,31.843818,32.003486,42.331853,71.04703
60.610781,3392.903807,12.84783,0,0,0,0,19.99994,18.824578,27.543466,29.88296
30.689413,1396.450791,0,0,0,0,0,71.112188,71.143503,16.933964,21.466409
289.275184,16624.36599,6.004256,21.605767,131.004984,0.63504,0.41399,73.165315,8.722422,61.715967,119.528009
166.171582,45287.9639,127.786865,0,0,4.714723,0,70.201889,69.019676,31.61743,118.110024
83.864219,4174.28145,0.478318,0,0,0,0,69.722428,71.327719,29.608243,29.396903
700.4715,66602.73589,24.489508,0,641.026598,0.956219,0.781272,22.843302,9.340471,135.402918,268.072998
151.839785,16172.36421,13.749238,0,0,0,0,9.392597,9.56621,48.396147,97.027128
84.10418,7897.812963,15.438726,0,102.487753,1.315665,0.908828,21.361974,22.504357,16.084386,47.058702
70.863676,3316.885266,2.971489,0,0,0,0,33.488664,33.074127,27.493736,21.738029
151.371329,13860.68307,169.994731,0,13.766272,11.965109,0.042636,9.354216,9.563829,65.460397,100.329345
123.455686,6722.950597,9.770419,0,3.858006,0,0.027406,22.162868,7.142589,43.416226,40.038031
101.326856,4955.735054,61.995712,41.202926,0,0,0,57.767578,8.661118,22.292043,88.966853
160.275064,8118.929546,0.494042,0,7.469638,0,0.046576,7.895611,8.50616,30.764048,38.090185
81.573654,4850.551457,3.778406,0,0,0,0,30.913088,31.738569,27.115287,43.789436
65.457232,4643.265139,4.817141,0,0.432118,1.103832,0.005589,21.861264,22.550481,23.403793,31.391332
26.100762,2564.369099,0.159186,0,0,0,0,58.231813,56.989851,10.198408,14.908036
144.096906,16143.96385,4.224999,0,21.895812,0,0.139328,22.25996,8.822653,16.561092,57.345444
38.525784,1961.001289,1.074352,0,0,0,0,7.360993,7.643502,12.852033,20.933204
13.31267,672.027967,1.107272,4.649577,0,0,0,40.175922,40.463664,4.627724,7.557965
140.365803,12570.38561,6.428943,0,0,0,0,57.983617,11.974477,35.094219,98.274048
101.344473,7671.387748,6.000007,0,0,0,0,74.434137,73.524693,21.681303,43.846039
16.591723,570.208212,0,0,0,0,0,18.755932,18.713065,8.161118,8.610465
274.05124,32015.58793,68.577471,0,429.715035,1.62998,1.144381,8.086246,8.117409,43.467215,124.244037
167.332724,7464.733194,0.15029,0,0,0,0,44.418082,27.135613,43.277752,66.132712
151.461441,7351.135284,5.181654,0,0,0,0,45.242236,45.354899,34.123491,32.043409
259.386675,17904.25326,59.176061,0,1075.547272,3.081139,2.981848,9.244175,8.695047,58.533557,78.722051
103.173852,5801.025289,2.875055,8.437353,0,0,0,74.552536,74.091153,30.52513,39.389563
131.960844,12347.51082,2.75312,0,0,0,0,9.40703,10.063848,25.678207,38.065113
59.149595,1858.671997,9.177691,0,1445.896744,2.370889,17.892095,10.235852,10.558201,17.188907,67.490098
157.2973,8687.95102,0,0,0,0,0,72.056307,72.633107,24.919572,68.576475
68.602378,4077.529793,96.834437,0,0,0,0,15.227649,16.483073,22.941722,32.334469
90.921907,3592.657991,2.326586,0,0,0,0,34.373539,33.785136,16.876816,25.794113
390.615427,32663.90117,28.182565,0,1431.561005,4.153578,3.22536,17.725821,6.698964,72.262154,153.007461
75.239453,4268.430095,1.234005,0,3.120218,0.652221,0.03616,13.589157,13.460287,36.052855,25.221083
26.811992,2110.729588,0,0,0,0,0,11.707243,11.772655,7.372008,40.350539
20.627172,611.616369,0.606953,0,0,0,0,15.858836,15.710042,6.995994,8.448755
201.697222,14939.69238,64.159281,0,0.076554,5.338378,0.000276,66.473033,7.035877,30.676126,72.647008
47.982342,5595.914512,8.312184,0,0,0,0,57.599357,57.689125,10.813837,70.493186
167.127011,6433.976212,86.180801,33.478209,0,0,0,12.429124,12.145974,23.961077,48.577779
64.185874,3567.822559,2.174528,2.768315,0,0,0,11.665903,11.498006,15.4148,16.034488
53.977656,4221.864171,10.09915,0,0,0,0,11.665355,12.387373,13.911796,46.590067
50.899496,3644.330372,6.103369,0,0,0,0,9.41214,9.436978,15.83443,16.294098
43.241806,2306.887222,15.457776,0,0,0,0,56.954393,57.75254,23.154038,26.809831
65.994536,4659.894866,15.342931,14.762673,0,0,0,11.562486,11.169503,22.678949,58.841764
190.819432,31014.6954,33.179858,0,2.37232,0,0.009837,33.6018,12.003237,53.563258,131.851097
82.492767,5715.821459,2.047669,0,0,0,0,24.914502,6.85438,22.780893,24.555911
3.105972,224.175238,0.823031,2.839442,0,0,0,34.246325,33.599411,2.332876,16.795116
63.263055,4016.626539,0.486823,0,0,0,0,34.42907,34.611319,21.352654,29.039073
70.353629,6127.689704,0.483674,0,0,0,0,10.967848,10.231238,20.78433,25.445801
146.928352,10445.43113,264.732796,1.2018,12.274434,0.150234,0.028731,50.860358,8.046564,46.186208,59.164405
123.860573,15339.92485,31.069923,0,104.864052,0.482783,0.617729,12.681814,12.41022,32.983023,52.387145
64.293181,3917.437978,1.394837,6.729719,0,0,0,32.46819,30.688356,25.652835,40.072103
96.475647,4491.970781,0.96867,0,0,0.617056,0,24.050125,8.273388,31.556766,29.340769
25.495611,1240.395732,2.009972,0,0,0,0,76.509225,79.359807,13.713631,18.034324
86.69927,5319.932792,28.597037,0,3.414183,0.160715,0.029282,20.420551,21.306992,19.796729,39.461882
244.711807,24457.81988,24.262568,0,65.864174,0.958649,0.236217,18.963186,17.721435,48.97548,79.719842
92.28642,3630.348029,0,0,0,0,0,57.468689,55.336963,40.092375,47.676066
144.194053,14539.01169,4.988774,0,0,0,0,53.421068,25.039843,32.43735,95.537
404.905578,33845.48738,75.761761,0,0,0,0,50.939086,11.284352,71.83403,115.349932
193.782393,14025.74986,53.28144,0,0,0,0,19.19525,20.009821,46.507575,69.32514
153.156728,7711.215798,3.354531,0,0,0,0,34.617634,35.177191,30.826106,34.682793
95.652194,7145.220971,0,0,0,0,0,75.491013,75.412144,19.004017,108.321343
6.03018,1286.50857,0,0,0,0,0,8.927765,8.434428,3.602625,18.402195
129.150526,13570.80552,0.769367,5.51593,0,0,0,74.851162,18.845437,30.213986,157.987987
254.552929,11798.08103,89.255833,0,0,0,0,29.740043,8.865251,54.044275,93.71942
87.189022,7457.786113,11.497568,0,0,0,0,41.071322,20.316391,37.935613,29.961327
16.822605,1393.012737,0,0,0,0,0,77.380351,8.749563,3.981172,36.769338
210.841091,13539.14824,6.311404,0,892.635054,0.998068,3.760527,31.768722,15.206101,37.622433,59.026636
127.760921,11143.81282,20.347919,1.297033,0,0,0,11.124222,11.457767,44.913722,54.953587
57.276814,2602.918451,3.265638,0,0,0,0,77.996021,18.225624,18.996413,12.646056
31.253523,1722.726158,13.995564,0,0,0,0,74.324258,54.480286,17.271551,28.458106
47.810256,2317.532275,52.702395,0,0,0,0,24.243041,23.393976,23.269566,27.940864
57.733394,3899.152342,0.66271,0,0,0,0,78.772062,19.8483,19.411287,32.41349
36.28873,1553.572774,5.373182,0,0,0,0,8.344599,8.390166,14.368576,15.708727
99.758587,3441.508294,2.271413,47.535161,0,0,0,18.162829,17.120487,29.045804,58.729524
123.137053,6565.895599,14.285393,0,0,0,0,38.898023,37.527324,30.847936,38.272574
124.039907,21316.54729,249.003916,0,575.648584,8.908957,1.296818,29.205466,7.26043,25.073501,107.754833
24.724814,1598.752405,8.146455,7.124033,0,0,0,32.094855,29.663043,8.541693,19.433916
164.909653,8288.116283,0.981175,0,0,0,0,47.354293,26.307902,23.989883,30.568403
73.118613,6785.736927,7.115487,0,0,0,0,61.860475,38.979783,27.334589,37.834056
6.181881,592.034632,0,0,0,0,0,72.093336,75.269077,4.099602,10.309869
104.558635,5379.339568,0.30823,0,0,0,0,8.997,9.722039,23.944762,34.893367
95.322236,6888.6984,36.177775,0,0,0,0,23.274255,22.788806,14.015124,40.02618
138.597026,5652.660969,4.214273,0,0,0,0,77.209634,19.585961,45.315103,70.767264
165.391648,10546.40594,0,0,0,0,0,72.525552,6.693348,28.159827,35.062641
278.397161,13221.65225,25.212467,0,0.054212,0.158674,0.000176,14.833394,15.311593,74.437348,64.456396
172.706645,18778.90338,127.787426,0,0,0,0,26.510228,14.779167,37.820048,125.032087
88.154682,8583.851749,41.54189,0,0,0,0,27.626177,28.836603,13.04371,81.846152
343.277011,18825.3525,50.714503,0,214.02876,7.478024,0.505086,18.830061,7.065457,40.520026,119.758583
25.332183,1197.898995,0,0,0,0,0,74.286411,79.433667,8.902706,19.31612
97.426822,5376.65305,55.250137,0,2645.751224,3.555528,15.632109,73.797034,7.528337,30.861305,94.326042
11.914106,654.606341,0,0,0,0,0,50.614004,50.014849,4.101889,2.114447
62.659706,4488.315374,5.221548,0,0,0,0,19.920817,18.067049,16.185392,22.268104
158.10029,9658.281942,85.816236,14.21784,0,0,0,73.16426,15.000927,53.303567,127.550252
53.314665,2812.062904,0.46684,0,0,0,0,32.896543,8.515697,21.896566,17.639801
85.734838,6648.862233,13.71732,0,0,0,0,23.489672,23.257387,5.149696,23.071693
126.901711,8809.382117,7.202166,0,0,0,0,23.604387,23.461845,36.114553,39.231771
76.629832,5735.034508,13.976165,0,0,0.158638,0,14.775918,15.516908,24.45492,81.846617
2.88482,81.909085,0,0,0,0,0,55.719698,55.810378,1.602803,8.555472
165.831328,13840.54988,0.150872,0,0,0,0,74.353885,61.268514,42.414691,75.54785
22.116734,826.214473,142.382804,0,0,0,0,36.77123,35.066329,19.060443,45.761834
155.133081,17038.08648,19.432446,6.341396,0,0,0,33.694639,7.549756,33.872633,91.981062
128.60215,8707.105643,27.910801,0,0,0,0,20.328596,21.098449,29.200561,49.507856
